"hhid","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","popdensity","hybrid_V8","ssa_aez09","afmnslp_pct","srtm_1k","twi","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2018_tot","h2018_wetQ","h2018_wetQstart","qstartavg","ndvi_avg","ndvi_max","h2018_ndvi_avg","h2018_ndvi_max","lat_dd_mod","lon_dd_mod"
19084,0.2,10.9,60,534,10.9,262,249,2275,352,978,767,26,314,1,93,14,3,2,1,1,1,1,1,1795,813,16,2556,1124,16,26,0.25,0.334,0.255,0.304,5.22663914114,7.42083378557
19085,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19087,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19088,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19089,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19091,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19092,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19093,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19094,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19095,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19096,0,21.6,20.8,517.6,21.6,263,251,2374,372,1024,430,21,314,2,66,15,3,2,1,1,1,1,1,1826,828,17,2385,1053,16,24,0.225,0.311,0.204,0.218,5.11459152134,7.488088903
19097,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19098,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19099,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19100,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19101,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19103,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19104,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19105,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19106,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19107,1.2,13.4,13.5,540.3,13.4,263,251,2411,380,1045,463,42,314,1,66,15,3,2,1,1,1,1,1,1794,809,17,2436,1074,16,24,0.224,0.31,0.21,0.243,5.07230955571,7.45453070598
19110,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19111,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19112,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19113,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19115,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19116,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19117,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19118,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19119,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19120,2.9,10.5,10.9,538.1,10.5,263,251,2414,379,1044,295,74,314,1,69,19,3,2,1,1,1,1,1,1816,822,17,2384,1046,16,24,0.226,0.313,0.214,0.253,5.07729460466,7.48700486162
19121,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19122,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19123,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19124,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19125,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19126,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19127,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19129,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19130,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19131,5,13.7,14,541.4,13.7,269,255,2034,309,875,567,34,313,3,72,23,3,2,1,1,1,1,1,1684,796,18,2063,1031,16,27,0.383,0.47,0.447,0.506,5.79283387535,7.71541670998
19133,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19135,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19136,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19137,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19138,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19139,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19140,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19141,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19143,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19144,11.3,12.8,75.8,548.1,12.8,262,249,2258,350,976,484,16,314,1,89,13,3,2,1,1,1,1,1,1777,802,16,2594,1093,16,26,0.252,0.339,0.235,0.263,5.24147612409,7.34686340166
19145,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19146,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19147,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19148,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19149,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19150,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19151,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19152,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19153,10.3,14.3,13.6,529.6,14.3,266,253,2419,381,1053,428,42,314,6,30,18,3,2,1,1,1,1,1,1768,794,17,2475,1092,16,23,0.226,0.311,0.201,0.251,5.05774183738,7.41417470218
19158,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19159,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19160,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19161,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19163,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19164,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19165,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19166,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19167,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19168,2.2,14.9,14.1,521.3,14.9,264,252,2442,386,1065,285,26,314,2,57,14,3,2,1,1,1,1,1,1758,786,17,2462,1071,16,23,0.227,0.313,0.197,0.258,5.03532943227,7.39178465201
19169,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19170,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19173,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19174,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19175,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19177,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19178,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19179,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19180,1.8,7.7,8.4,534.4,7.7,266,254,2708,419,1184,1006,16,314,2,11,15,3,2,1,1,1,1,1,1794,816,18,2298,1045,16,19,0.214,0.294,0.211,0.291,4.88765694396,7.36848327092
19181,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19182,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19183,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19184,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19185,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19186,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19187,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19188,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19191,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19192,5,8.7,9.5,532.8,8.7,263,251,2554,401,1117,239,45,314,1,50,15,3,2,1,1,1,1,1,1766,791,18,2385,1035,16,20,0.22,0.3,0.209,0.301,4.96638288161,7.3762565098
19193,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19194,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19195,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19196,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19197,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19198,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19199,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19201,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19202,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19204,8.7,16,16.8,533.6,16,265,252,2621,411,1144,2423,39,314,4,39,12,3,2,1,1,1,1,1,1800,817,17,2328,1052,17,22,0.217,0.304,0.217,0.313,4.94277165657,7.47870206445
19205,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19206,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19207,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19208,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19209,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19211,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19213,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19214,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19215,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19216,0.4,22.3,23,545.2,22.3,264,251,2109,315,894,738,49,313,3,94,13,3,2,1,1,1,1,1,1719,809,17,2340,1132,13,26,0.365,0.475,0.433,0.552,5.61262245663,7.46444989673
19217,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19218,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19222,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19224,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19225,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19226,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19227,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19228,13.6,24.7,25.5,535.7,24.7,260,246,2146,321,904,2882,21,313,8,169,14,3,2,1,1,1,1,1,1758,824,17,2291,1092,13,26,0.342,0.465,0.43,0.532,5.54592697042,7.50014821524
19229,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19230,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19231,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19232,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19234,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19235,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19236,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19238,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19239,0.9,1.6,50,529.6,1.6,255,239,1985,314,848,728,26,313,5,338,15,2,2,2,1,1,1,3,1479,705,16,2132,1016,17,26,0.32,0.408,0.369,0.439,6.00083204097,7.40129856086
19242,2.4,9.4,56.3,524.2,9.4,264,251,2351,372,1022,6855,0,314,4,57,14,3,2,1,1,1,1,1,1760,795,16,2581,1147,16,23,0.226,0.307,0.193,0.213,5.10125583335,7.38236269147
19244,5.9,11.7,49,510.5,11.7,264,251,2334,370,1018,17007,0,314,1,54,14,3,2,1,1,1,1,1,1756,790,16,2605,1127,16,23,0.222,0.3,0.175,0.198,5.10364996514,7.3404791643
19245,1.5,1.9,2.4,529.5,1.9,264,251,2350,371,1021,3215,0,314,3,54,17,3,2,1,1,1,1,1,1762,797,16,2574,1150,16,23,0.226,0.307,0.194,0.213,5.10564426979,7.39271035246
